portalFamily,portalPosition,portalLabel,duplicateLabelCount,source,observedOn,effectiveDate,candidateCatalogDestinations,exactCatalogDestination,canonicalCode,programId,status,exception
Euro Panel,485,SUNSET-MOCHA B/O-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,486,SUNSET-STONE B/O-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,487,SUNSET-STORM B/O-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,488,SUNSET-WHITE B/O-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,489,SUNTEX/TEXTILENE BEIGE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,490,SUNTEX/TEXTILENE BLACK,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,491,SUNTEX/TEXTILENE BROWN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,492,SUNTEX/TEXTILENE DARKBRONZE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,493,SUNTEX/TEXTILENE DESERT SAND,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,494,SUNTEX/TEXTILENE GRAY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,495,SUNTEX/TEXTILENE STUCCO,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,496,SUNTEX/TEXTILENE WHITE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,497,THISTLE-HESSIAN-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,498,THISTLE-SAGE-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,499,VINTAGE PALM-BLACK-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,500,VINTAGE PALM-INDIGO-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,501,VIOLE-WHITE-118,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,502,VX3101,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,503,ZACHARO SC-E1-604,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,504,ZACHARO SC-E1-605,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,505,ZACHARO SC-E1-607,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,506,ZACHARO SC-E1 606,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,507,ZACHARO SC-E1-604 RED/RED,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,508,ZACHARO SC-E1-605 GREEN/GREEN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,509,ZACHARO SC-E1-606 BRONZE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,510,ZACHARO SC-E1-607 BLACK/BRONZE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,511,ZACHARO SC-E1-608,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,512,ZACHARO SC-E1-608 DARK GRAY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,513,ZEN-CHARCOAL B/O-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,514,ZEN-CHARCOAL-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,515,ZEN-KIWI B/O-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,516,ZEN-KIWI-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Euro Panel,517,ZEN-LINEN B/O-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_europanels', 'sundance_louvolite_europanels']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
