"products","file","line","kind","rule_id","source","message","expression","enclosing_function"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","50","validation helper invocation","""at_gaps_count""","38","""At Gaps Between Shades requires one joint per gap: shade quantity minus one.""","add(""at_gaps_count"",38,""At Gaps Between Shades requires one joint per gap: shade quantity minus one."")","validatePerfectsheerValance"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","51","validation helper invocation","""section_width""","38","""No valance section between joints may exceed 95 inches.""","add(""section_width"",38,""No valance section between joints may exceed 95 inches."")","validatePerfectsheerValance"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","52","validation helper invocation","""spacing""","39","""Record one ordered position per keystone, at least 18 inches from either end and from neighboring keystones.""","add(""spacing"",39,""Record one ordered position per keystone, at least 18 inches from either end and from neighboring keystones."")","validatePerfectsheerValance"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","53","validation helper invocation","""section_width""","38","""No valance section between joints may exceed 95 inches.""","add(""section_width"",38,""No valance section between joints may exceed 95 inches."")","validatePerfectsheerValance"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","54","validation helper invocation","""members""","37","""A common valance requires the complete selected shade group on this quote.""","add(""members"",37,""A common valance requires the complete selected shade group on this quote."")","validatePerfectsheerValance"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","67","validation object","`norman.perfectsheer.common_${rule}`","sourceProvenance(""norman-perfectsheer-smartdrape-guide-2026-09"",{page})","","{severity:""hard_block"",ruleId:`norman.perfectsheer.common_${rule}`,source:sourceProvenance(""norman-perfectsheer-smartdrape-guide-2026-09"",{page}),selectedValues:{lineId:row.lineId,assemblyId:id},explanation}","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","68","validation helper invocation","""count""","37","`This common valance requires 2–${limited?2:6} selected shade lines.`","add(""count"",37,`This common valance requires 2–${limited?2:6} selected shade lines.`)","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","69","validation helper invocation","""positions""","37","""Assign unique consecutive positions from left to right, starting at 1.""","add(""positions"",37,""Assign unique consecutive positions from left to right, starting at 1."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","72","validation helper invocation","""matching""","37","""Common-valance shades must use matching lift, power, mount and valance choices with the same assembly quantity.""","add(""matching"",37,""Common-valance shades must use matching lift, power, mount and valance choices with the same assembly quantity."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","74","validation helper invocation","""gap""","37","""Gaps between shades must be 0–12 inches.""","add(""gap"",37,""Gaps between shades must be 0–12 inches."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","75","validation helper invocation","""last_gap""","37","""The rightmost shade has no following gap.""","add(""last_gap"",37,""The rightmost shade has no following gap."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","76","validation helper invocation","""control""","37","""CCL and AutoWand common valances require the left control on the left shade and the right control on the right shade.""","add(""control"",37,""CCL and AutoWand common valances require the left control on the left shade and the right control on the right shade."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","79","validation helper invocation","""fabric""","35","""Select one explicit common-valance fabric on every member when shade fabrics differ.""","add(""fabric"",35,""Select one explicit common-valance fabric on every member when shade fabrics differ."")","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer-valance.ts","85","validation helper invocation","""width""","38","`Finished common-valance width cannot exceed ${max} inches for this operating system.`","add(""width"",38,`Finished common-valance width cannot exceed ${max} inches for this operating system.`)","derivePerfectsheerCommonValances"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","76","validation object","`norman.perfectsheer.${id}`","sourceProvenance(""norman-perfectsheer-smartdrape-guide-2026-09"", { page })","","{ severity: ""hard_block"", ruleId: `norman.perfectsheer.${id}`, source: sourceProvenance(""norman-perfectsheer-smartdrape-guide-2026-09"", { page }), selectedValues: { ...c }, explanation }","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","78","validation helper invocation","key","page","`Select ${key.replace(""perfectsheer_"", """").replaceAll(""_"", "" "")} from the current PerfectSheer choices.`","add(key, page, `Select ${key.replace(""perfectsheer_"", """").replaceAll(""_"", "" "")} from the current PerfectSheer choices.`)","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","80","validation helper invocation","""fabric""","46","""Select a current PerfectSheer ordering color; discontinued colors remain available only on historical quotes.""","add(""fabric"",46,""Select a current PerfectSheer ordering color; discontinued colors remain available only on historical quotes."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","82","validation helper invocation","""fabric_opacity""","46","""The selected fabric color must match its Light Filtering or Room Darkening opacity.""","add(""fabric_opacity"",46,""The selected fabric color must match its Light Filtering or Room Darkening opacity."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","86","validation helper invocation","""valance_height""","35","""PerfectSheer shades over 72 inches high require a 4½-inch valance/fascia and large brackets.""","add(""valance_height"",35,""PerfectSheer shades over 72 inches high require a 4½-inch valance/fascia and large brackets."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","89","validation helper invocation","""wood_height""","35","""Modern Wood Valance is available at 4½ inches only.""","add(""wood_height"",35,""Modern Wood Valance is available at 4½ inches only."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","94","validation helper invocation","""chain_length""","34","""PerfectSheer custom cord length must be at least 9 inches and cannot exceed 280 inches.""","add(""chain_length"",34,""PerfectSheer custom cord length must be at least 9 inches and cannot exceed 280 inches."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","95","validation helper invocation","""chain_clearance""","34","""Confirm there is no sill or obstruction below the tension device before extending the cord beyond the recommended window-height length.""","add(""chain_clearance"",34,""Confirm there is no sill or obstruction below the tension device before extending the cord beyond the recommended window-height length."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","96","validation helper invocation","""chain_control""","34","""Custom cord-loop length requires Continuous Cord Loop operation.""","add(""chain_control"",34,""Custom cord-loop length requires Continuous Cord Loop operation."")","validatePerfectsheerComponents"
"perfectsheer","src/lib/quote-v2/norman-perfectsheer.ts","97","validation object","""norman.perfectsheer.wand_color""","sourceProvenance(""norman-ps-sd-coordination-2026-08-11"",{sheet:""PerfectSheer"",range:""L7:L38""})","""Choose Black, White or Cottage White for AutoWand; Norman specifies no default wand color.""","{severity:""hard_block"",ruleId:""norman.perfectsheer.wand_color"",source:sourceProvenance(""norman-ps-sd-coordination-2026-08-11"",{sheet:""PerfectSheer"",range:""L7:L38""}),selectedValues:{...c},explanation:""Choose Black, White or Cottage White for AutoWand; Norman specifies no default wand color.""}","validatePerfectsheerComponents"
"roller","src/lib/quote-v2/norman-roller-common.ts","7","validation object","`roller.common.${id}`","sourceProvenance(""norman-roller-guide-2026-09-16"",{page})","","{severity:""hard_block"",ruleId:`roller.common.${id}`,source:sourceProvenance(""norman-roller-guide-2026-09-16"",{page}),selectedValues:{...s.configuration},explanation}",""
"roller","src/lib/quote-v2/norman-roller-common.ts","10","validation helper invocation","s","""application""","""Clear the saved common-valance membership when changing to another Roller application.""","issue(s,""application"",37,""Clear the saved common-valance membership when changing to another Roller application."")","validateRollerCommon"
"roller","src/lib/quote-v2/norman-roller-common.ts","12","validation helper invocation","s","""membership""","""Save a common-valance group, left-to-right position and following gap for every selected shade.""","issue(s,""membership"",37,""Save a common-valance group, left-to-right position and following gap for every selected shade."")","validateRollerCommon"
"roller","src/lib/quote-v2/norman-roller-common.ts","13","validation helper invocation","s","""members""","""The full selected shade group is required to derive the common valance.""","issue(s,""members"",37,""The full selected shade group is required to derive the common valance."")","validateRollerCommon"
"roller","src/lib/quote-v2/norman-roller-common.ts","14","validation object","""roller.common.price_basis""","sourceProvenance(""norman-retail-guide-2026-09"",{page:20})","""The common-valance assembly is saved. The retail guide does not establish the shared valance charge-width/allocation basis; dealer confirmation is required before automatic pricing.""","{severity:""hard_block"",ruleId:""roller.common.price_basis"",source:sourceProvenance(""norman-retail-guide-2026-09"",{page:20}),selectedValues:{...s.configuration},explanation:""The common-valance assembly is saved. The retail guide does not establish the shared valance charge-width/allocation basis; dealer confirmation is required before automatic pricing.""}","validateRollerCommon"
"roller","src/lib/quote-v2/norman-roller-common.ts","26","validation helper invocation","row.selection","id","message","issue(row.selection,id,page,message)","deriveRollerCommonValances"
"roller","src/lib/quote-v2/norman-roller-common.ts","29","validation helper invocation","""count""","37","`This operating system permits 2–${maxCount} shades under one common valance.`","add(""count"",37,`This operating system permits 2–${maxCount} shades under one common valance.`)","deriveRollerCommonValances"
