product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
roman,lift_system,Lift / control,motorized,Motorized,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,lift_system,Lift / control,smartrelease,SmartRelease,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,roman_style,Roman style,flat,Flat,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,roman_style,Roman style,soft_fold,Soft fold,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,roman_style,Roman style,relaxed,Relaxed,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,lining,Lining,privacy,Privacy lining,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,lining,Lining,blackout,Blackout lining,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,lining,Lining,unlined,Unlined,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,valance,Valance,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,valance,Valance,fabric,Fabric valance*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_trim,Decorative trim,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_trim,Decorative trim,ribbon_banding,Ribbon banding*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_trim,Decorative trim,edge_banding_border,Edge banding / border*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_trim,Decorative trim,piping,Piping*,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,none,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_14inx14in,"Group A - 14"" x 14""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_16inx16in,"Group A - 16"" x 16""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_18inx18in,"Group A - 18"" x 18""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_20inx20in,"Group A - 20"" x 20""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_24inx24in,"Group A - 24"" x 24""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_10inx14in,"Group A - 10"" x 14""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_10inx16in,"Group A - 10"" x 16""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_10inx18in,"Group A - 10"" x 18""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_12inx22in,"Group A - 12"" x 22""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_14inx24in,"Group A - 14"" x 24""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_a_14inx18in,"Group A - 14"" x 18""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_b_14inx14in,"Group B - 14"" x 14""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
roman,decorative_pillow_cover,Decorative pillow cover,decorative_pillow_cover_group_b_16inx16in,"Group B - 16"" x 16""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
