product,catalog_id,collection,color_code,color,fabric_type,program,selectable,source,effective_date,source_note,status,exception
norman_shutters,norman_shutters:normandy_stained:242,Normandy Stained,242,Auburn,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:246,Normandy Stained,246,Matte Black,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:248,Normandy Stained,248,Pretzel,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:250,Normandy Stained,250,Sumatra,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:252,Normandy Stained,252,Toffee,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:254,Normandy Stained,254,Driftwood,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:255,Normandy Stained,255,Silver Gray,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:862,Normandy Stained,862,French Oak,Stain,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:1003,Normandy Stained,1003,White Matte,Premium finish,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:normandy_stained:1109,Normandy Stained,1109,Silk Gray,Premium finish,normandy_stained,True,norman-normandy-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
