sku,title,url,variant,portalPrice,portalQuantityField,portalCasepack,portalCutdown,productIds,programIds,guideDealerNet,sourcePages,sourceEffectiveDate,observedDate,status,exception
FLX4548BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,45 x 48 / Bright White,32.13,114,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,32.13,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4648BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,46 x 48 / Bright White,32.84,191,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,32.84,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX46548BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,46.5 x 48 / Bright White,33.2,0,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,33.2,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4748BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,47 x 48 / Bright White,33.56,245,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,33.56,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4848BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,48 x 48 / Bright White,34.27,2,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,34.27,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX5848BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,58 x 48 / Bright White,41.41,96,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,41.41,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX58548BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,58.5 x 48 / Bright White,41.77,133,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,41.77,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX5948BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,59 x 48 / Bright White,42.13,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,42.13,31,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX6348BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,63 x 48 / Bright White,44.98,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,44.98,32,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX7048BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,70 x 48 / Bright White,49.98,134,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,49.98,32,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX70548BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,70.5 x 48 / Bright White,50.34,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,50.34,32,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX7148BWH,FLX | 48 Inch Length,/products/flx-48-inch-length,71 x 48 / Bright White,50.69,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,50.69,32,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX16536BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,16.5 x 36 / Bright White,16.7,481,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,16.7,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2236BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,22 x 36 / Bright White,19.49,492,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,19.49,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX22536BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,22.5 x 36 / Bright White,19.93,0,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,19.93,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2336BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,23 x 36 / Bright White,20.37,374,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,20.37,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2436BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,24 x 36 / Bright White,21.26,239,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,21.26,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2736BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,27 x 36 / Bright White,23.92,5,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,23.92,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2836BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,28 x 36 / Bright White,24.8,449,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,24.8,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2936BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,29 x 36 / Bright White,25.69,49,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,25.69,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3036BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,30 x 36 / Bright White,26.57,318,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,26.57,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3136BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,31 x 36 / Bright White,27.46,81,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,27.46,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3236BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,32 x 36 / Bright White,20.25,233,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,20.25,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3436BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,34 x 36 / Bright White,21.51,315,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,21.51,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX34536BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,34.5 x 36 / Bright White,21.83,273,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,21.83,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3536BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,35 x 36 / Bright White,22.15,224,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,22.15,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3636BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,36 x 36 / Bright White,22.78,205,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,22.78,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4636BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,46 x 36 / Bright White,29.11,63,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,29.11,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX46536BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,46.5 x 36 / Bright White,29.42,18,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,29.42,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4736BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,47 x 36 / Bright White,29.74,0,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,29.74,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4836BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,48 x 36 / Bright White,30.37,17,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,30.37,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX5936BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,59 x 36 / Bright White,37.33,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,37.33,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX7136BWH,FLX | 36 Inch Length,/products/flx-36-inch-length,71 x 36 / Bright White,44.93,90,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,44.93,30,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX1484BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,14 x 84 / Bright White,28.93,109,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,28.93,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2384BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,23 x 84 / Bright White,25.22,21,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,25.22,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2484BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,24 x 84 / Bright White,26.32,4,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,26.32,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2584BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,25 x 84 / Bright White,27.42,254,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,27.42,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2684BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,26 x 84 / Bright White,28.51,9,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,28.51,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2784BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,27 x 84 / Bright White,29.61,228,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,29.61,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2984BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,29 x 84 / Bright White,31.8,213,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,31.8,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3084BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,30 x 84 / Bright White,32.9,0,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,32.9,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3184BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,31 x 84 / Bright White,34.0,165,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,34.0,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX34584BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,34.5 x 84 / Bright White,37.84,10,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,37.84,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3484BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,34 x 84 / Bright White,37.29,0,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,37.29,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3584BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,35 x 84 / Bright White,38.38,162,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,38.38,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3684BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,36 x 84 / Bright White,39.48,1082,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,39.48,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX3984BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,39 x 84 / Bright White,42.77,1130,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,42.77,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4384BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,43 x 84 / Bright White,47.16,114,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,47.16,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX4784BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,47 x 84 / Bright White,51.54,2579,3 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,51.54,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX5884BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,58 x 84 / Bright White,63.61,451,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,63.61,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX6384BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,63 x 84 / Bright White,69.09,37,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,69.09,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX7084BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,70 x 84 / Bright White,76.77,22,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,76.77,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX7184BWH,FLX | 84 Inch Length,/products/flx-84-inch-length,71 x 84 / Bright White,77.86,0,2 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,77.86,37,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX1564BWH,FLX | 64 Inch Length,/products/flx-64-inch-length,15 x 64 / Bright White,23.62,351,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,23.62,34,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX1764BWH,FLX | 64 Inch Length,/products/flx-64-inch-length,17 x 64 / Bright White,26.77,138,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,26.77,34,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FLX2464BWH,FLX | 64 Inch Length,/products/flx-64-inch-length,24 x 64 / Bright White,20.05,52,4 -pack,"6""",lotus_faux_wood_blinds,lotus_flx_2in_bright_white_stock,20.05,34,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
