sku,collection,url,portalPrice,productIds,programIds,sourceCells,sourcePages,sourceEffectiveDate,observedDate,status,exception
CRLX3964W,/collections/custom-vinyl-plus-blinds,/products/crlx3964w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x64=22.58,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5960W,/collections/custom-vinyl-plus-blinds,/products/crlx5960w-width-range-54-25-59-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,59.0x60=29.09,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3072W,/collections/custom-vinyl-plus-blinds,/products/crlx3072w-width-range-27-25-30-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x72=20.49,96,,2026-09-20,unresolved_exception,Price conflict
CRLX9548W,/collections/custom-vinyl-plus-blinds,/products/crlx9548w-width-range-89-25-95-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,95.0x48=78.91,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3064W,/collections/custom-vinyl-plus-blinds,/products/crlx3064w-width-range-27-25-30-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x64=18.98,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2372W,/collections/custom-vinyl-plus-blinds,/products/crlx2372w-width-range-17-25-23-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x72=17.34,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6972W,/collections/custom-vinyl-plus-blinds,/products/crlx6972w-width-range-63-25-69-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x72=38.01,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3560W,/collections/custom-vinyl-plus-blinds,/products/crlx3560w-width-range-30-25-35-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x60=20.11,96,,2026-09-20,unresolved_exception,Price conflict
CRLX8760W,/collections/custom-vinyl-plus-blinds,/products/crlx8760w-width-range-82-75-87-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,87.0x60=77.58,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6984W,/collections/custom-vinyl-plus-blinds,/products/crlx6984w-width-range-63-25-69-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x84=43.17,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3960W,/collections/custom-vinyl-plus-blinds,/products/crlx3960w-width-range-35-25-39-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x60=21.61,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3572W,/collections/custom-vinyl-plus-blinds,/products/crlx3572w-width-range-30-25-35-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x72=22.73,96,,2026-09-20,unresolved_exception,Price conflict
CRLX9560W,/collections/custom-vinyl-plus-blinds,/products/crlx9560w-width-range-89-25-95-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,95.0x60=83.97,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7264W,/collections/custom-vinyl-plus-blinds,/products/crlx7264w-width-range-69-25-72-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,72.0x64=35.76,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4864W,/collections/custom-vinyl-plus-blinds,/products/crlx4864w-width-range-43-25-48-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x64=26.18,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6964W,/collections/custom-vinyl-plus-blinds,/products/crlx6964w-width-range-63-25-69-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x64=34.97,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6960W,/collections/custom-vinyl-plus-blinds,/products/crlx6960w-width-range-63-25-69-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x60=32.84,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6396W,/collections/custom-vinyl-plus-blinds,/products/crlx6396w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x96=50.11,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5948W,/collections/custom-vinyl-plus-blinds,/products/crlx5948w-width-range-54-25-59-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,59.0x48=27.19,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4848W,/collections/custom-vinyl-plus-blinds,/products/crlx4848w-width-range-43-25-48-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x48=23.43,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3984W,/collections/custom-vinyl-plus-blinds,/products/crlx3984w-width-range-35-25-39-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x84=27.45,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3096W,/collections/custom-vinyl-plus-blinds,/products/crlx3096w-width-range-27-25-30-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x96=28.21,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2772W,/collections/custom-vinyl-plus-blinds,/products/crlx2772w-width-range-23-25-27-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x72=19.14,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2764W,/collections/custom-vinyl-plus-blinds,/products/crlx2764w-width-range-23-25-27-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x64=17.78,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2760W,/collections/custom-vinyl-plus-blinds,/products/crlx2760w-width-range-23-25-27-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x60=17.11,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4872W,/collections/custom-vinyl-plus-blinds,/products/crlx4872w-width-range-43-25-48-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x72=28.58,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4860W,/collections/custom-vinyl-plus-blinds,/products/crlx4860w-width-range-43-25-48-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x60=24.98,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6996W,/collections/custom-vinyl-plus-blinds,/products/crlx6996w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x96=54.22,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6372W,/collections/custom-vinyl-plus-blinds,/products/crlx6372w-width-range-59-25-63-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x72=35.32,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5972W,/collections/custom-vinyl-plus-blinds,/products/crlx5972w-width-range-54-25-59-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,59.0x72=33.51,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5460W,/collections/custom-vinyl-plus-blinds,/products/crlx5460w-width-range-48-25-54-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,54.0x60=27.22,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4360W,/collections/custom-vinyl-plus-blinds,/products/crlx4360w-width-range-39-25-43-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x60=23.11,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3972W,/collections/custom-vinyl-plus-blinds,/products/crlx3972w-width-range-35-25-39-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x72=24.53,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2384W,/collections/custom-vinyl-plus-blinds,/products/crlx2384w-width-range-17-25-23-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x84=19.06,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7260W,/collections/custom-vinyl-plus-blinds,/products/crlx7260w-width-range-69-25-72-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,72.0x60=33.97,96,,2026-09-20,unresolved_exception,Price conflict
CRLX8772W,/collections/custom-vinyl-plus-blinds,/products/crlx8772w-width-range-82-75-87-length-range-62-72,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,87.0x72=91.49,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7248W,/collections/custom-vinyl-plus-blinds,/products/crlx7248w-width-range-69-25-72-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,72.0x48=31.63,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6948W,/collections/custom-vinyl-plus-blinds,/products/crlx6948w-width-range-63-25-69-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x48=30.61,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6360W,/collections/custom-vinyl-plus-blinds,/products/crlx6360w-width-range-59-25-63-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x60=30.6,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5496W,/collections/custom-vinyl-plus-blinds,/products/crlx5496w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,54.0x96=43.95,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5448W,/collections/custom-vinyl-plus-blinds,/products/crlx5448w-width-range-48-25-54-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,54.0x48=25.47,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5436W,/collections/custom-vinyl-plus-blinds,/products/crlx5436w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,54.0x36=23.37,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4884W,/collections/custom-vinyl-plus-blinds,/products/crlx4884w-width-range-43-25-48-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,48.0x84=32.17,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4364W,/collections/custom-vinyl-plus-blinds,/products/crlx4364w-width-range-39-25-43-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x64=24.18,96,,2026-09-20,unresolved_exception,Price conflict
CRLX4348W,/collections/custom-vinyl-plus-blinds,/products/crlx4348w-width-range-39-25-43-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,43.0x48=21.71,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3996W,/collections/custom-vinyl-plus-blinds,/products/crlx3996w-width-range-35-25-39-length-range-86-96,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x96=33.69,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3948W,/collections/custom-vinyl-plus-blinds,/products/crlx3948w-width-range-35-25-39-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x48=20.35,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3936W,/collections/custom-vinyl-plus-blinds,/products/crlx3936w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,39.0x36=18.82,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3584W,/collections/custom-vinyl-plus-blinds,/products/crlx3584w-width-range-30-25-35-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,35.0x84=25.35,96,,2026-09-20,unresolved_exception,Price conflict
CRLX3084W,/collections/custom-vinyl-plus-blinds,/products/crlx3084w-width-range-27-25-30-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x84=23.25,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2784W,/collections/custom-vinyl-plus-blinds,/products/crlx2784w-width-range-23-25-27-length-range-74-84,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x84=21.16,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2736W,/collections/custom-vinyl-plus-blinds,/products/crlx2736w-width-range-23-25-27-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,27.0x36=19.4,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2364W,/collections/custom-vinyl-plus-blinds,/products/crlx2364w-width-range-17-25-23-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x64=16.19,96,,2026-09-20,unresolved_exception,Price conflict
CRLX2360W,/collections/custom-vinyl-plus-blinds,/products/crlx2360w-width-range-17-25-23-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,23.0x60=18.62,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5972A,/collections/custom-vinyl-plus-blinds,/products/crlx5972a-width-range-54-25-59-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX3048W,/collections/custom-vinyl-plus-blinds,/products/crlx3048w-width-range-27-25-30-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,30.0x48=17.27,96,,2026-09-20,unresolved_exception,Price conflict
CRLX9572A,/collections/custom-vinyl-plus-blinds,/products/crlx9572a-width-range-89-25-95-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX9560A,/collections/custom-vinyl-plus-blinds,/products/crlx9560a-width-range-89-25-95-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX9548A,/collections/custom-vinyl-plus-blinds,/products/crlx9548a-width-range-89-25-95-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX8772A,/collections/custom-vinyl-plus-blinds,/products/crlx8772a-width-range-82-75-87-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX8760A,/collections/custom-vinyl-plus-blinds,/products/crlx8760a-width-range-82-75-87-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX8748W,/collections/custom-vinyl-plus-blinds,/products/crlx8748w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,87.0x48=72.93,96,,2026-09-20,unresolved_exception,Price conflict
CRLX8448W,/collections/custom-vinyl-plus-blinds,/products/crlx8448w-width-range-82-75-87-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX82572A,/collections/custom-vinyl-plus-blinds,/products/crlx82572a-width-range-76-75-82-5-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX82560W,/collections/custom-vinyl-plus-blinds,/products/crlx82560w-width-range-76-75-82-5-length-range-50-60,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,82.5x60=73.98,96,,2026-09-20,unresolved_exception,Price conflict
CRLX82560A,/collections/custom-vinyl-plus-blinds,/products/crlx82560a-width-range-76-75-82-5-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX82548A,/collections/custom-vinyl-plus-blinds,/products/crlx82548a-width-range-76-75-82-5-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX7872W,/collections/custom-vinyl-plus-blinds,/products/crlx7872w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,78.0x72=82.86,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7860W,/collections/custom-vinyl-plus-blinds,/products/crlx7860w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,78.0x60=70.38,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7848W,/collections/custom-vinyl-plus-blinds,/products/crlx7848w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,78.0x48=66.22,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7272A,/collections/custom-vinyl-plus-blinds,/products/crlx7272a-width-range-69-25-72-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX7260A,/collections/custom-vinyl-plus-blinds,/products/crlx7260a-width-range-69-25-72-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX7248A,/collections/custom-vinyl-plus-blinds,/products/crlx7248a-width-range-69-25-72-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX7236W,/collections/custom-vinyl-plus-blinds,/products/crlx7236w-width-range-69-25-72-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,72.0x36=28.83,96,,2026-09-20,unresolved_exception,Price conflict
CRLX7236A,/collections/custom-vinyl-plus-blinds,/products/crlx7236a-width-range-69-25-72-length-range-26-36,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6972A,/collections/custom-vinyl-plus-blinds,/products/crlx6972a-width-range-63-25-69-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6960A,/collections/custom-vinyl-plus-blinds,/products/crlx6960a-width-range-63-25-69-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6948A,/collections/custom-vinyl-plus-blinds,/products/crlx6948a-width-range-63-25-69-length-range-38-48,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6936W,/collections/custom-vinyl-plus-blinds,/products/crlx6936w-width-range-63-25-69-length-range-26-36,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,69.0x36=27.92,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6936A,/collections/custom-vinyl-plus-blinds,/products/crlx6936a-width-range-63-25-69-length-range-26-36,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6372A,/collections/custom-vinyl-plus-blinds,/products/crlx6372a-width-range-59-25-63-length-range-62-72,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6364W,/collections/custom-vinyl-plus-blinds,/products/crlx6364w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x64=32.17,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6360A,/collections/custom-vinyl-plus-blinds,/products/crlx6360a-width-range-59-25-63-length-range-50-60,105.0,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CRLX6348W,/collections/custom-vinyl-plus-blinds,/products/crlx6348w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x48=28.55,96,,2026-09-20,unresolved_exception,Price conflict
CRLX6336W,/collections/custom-vinyl-plus-blinds,/products/crlx6336w-width-range-17-25-23-length-range-38-48,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,63.0x36=26.1,96,,2026-09-20,unresolved_exception,Price conflict
CRLX5996W,/collections/custom-vinyl-plus-blinds,/products/crlx5996w-width-range-35-25-39-length-range-54-64,105.0,lotus_vinyl_blinds,lotus_rlx_1in_vinyl_plus_custom,59.0x96=47.37,96,,2026-09-20,unresolved_exception,Price conflict
